#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_007880.1",711021,711350,"+",,,"FTL_RS03755","WP_003015203.1",109,"hypothetical protein"
"chromosome","NC_007880.1",711334,712032,"+",,"recO","FTL_RS03760","WP_003015206.1",232,"DNA repair protein RecO"
"chromosome","NC_007880.1",712108,712755,"-",,,"FTL_RS03765","WP_003015208.1",215,"VTT domain-containing protein"
"chromosome","NC_007880.1",712811,713437,"-",,,"FTL_RS03770","WP_003015211.1",208,"VTT domain-containing protein"
"chromosome","NC_007880.1",713444,713710,"-",,,"FTL_RS03775","WP_003015214.1",88,"MULTISPECIES: BolA/IbaG family iron-sulfur metabolism protein"
"chromosome","NC_007880.1",713713,714261,"-",,,"FTL_RS03780","WP_003015217.1",182,"5-formyltetrahydrofolate cyclo-ligase"
"chromosome","NC_007880.1",714701,715237,"+",,,"FTL_RS03785","WP_003015220.1",178,"UPF0149 family protein"
"chromosome","NC_007880.1",715246,716457,"+",,,"FTL_RS03790","WP_003015223.1",403,"FAD-dependent monooxygenase"
"chromosome","NC_007880.1",716447,717682,"+",,,"FTL_RS03795","WP_003015224.1",411,"UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase"
"chromosome","NC_007880.1",717704,718165,"+",,,"FTL_RS03800","WP_003015227.1",153,"hypothetical protein"
"chromosome","NC_007880.1",718191,719207,"+",,"queA","FTL_RS03805","WP_010030758.1",338,"tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA"
"chromosome","NC_007880.1",719842,720633,"+",,,"FTL_RS03810","WP_003015229.1",263,"Cof-type HAD-IIB family hydrolase"
"chromosome","NC_007880.1",720887,721600,"-",,,"FTL_RS03815","WP_003015231.1",237,"queuosine precursor transporter"
"chromosome","NC_007880.1",721716,722099,"+",,"gloA","FTL_RS03820","WP_003015234.1",127,"lactoylglutathione lyase"
"chromosome","NC_007880.1",722553,722933,"+",,,"FTL_RS11185","WP_015083765.1",126,"transposase"
"chromosome","NC_007880.1",722921,723433,"+",,,"FTL_RS11190","WP_003014394.1",170,"IS630 family transposase"
"chromosome","NC_007880.1",725411,726085,"-",,"rpiA","FTL_RS03850","WP_003015241.1",224,"ribose-5-phosphate isomerase RpiA"
"chromosome","NC_007880.1",726087,727457,"-",,,"FTL_RS03855","WP_003015243.1",456,"hypothetical protein"
"chromosome","NC_007880.1",727471,727863,"-",,,"FTL_RS03860","WP_003015247.1",130,"hypothetical protein"
"chromosome","NC_007880.1",727875,729758,"-",,"mnmG","FTL_RS03865","WP_003015250.1",627,"tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG"
"chromosome","NC_007880.1",729901,730983,"+",,,"FTL_RS03870","WP_003015254.1",360,"hypothetical protein"
"chromosome","NC_007880.1",730970,731875,"+",,,"FTL_RS03875","WP_003015256.1",301,"FUSC family protein"
"chromosome","NC_007880.1",732901,733623,"+",,,"FTL_RS03885","WP_003015258.1",240,"SDR family oxidoreductase"
"chromosome","NC_007880.1",733757,735205,"+",,,"FTL_RS03890","WP_003015260.1",482,"exodeoxyribonuclease I"
"chromosome","NC_007880.1",735207,737213,"+",,"uvrB","FTL_RS03895","WP_003018548.1",668,"excinuclease ABC subunit UvrB"
"chromosome","NC_007880.1",737250,738047,"+",,,"FTL_RS03900","WP_011457416.1",265,"NERD domain-containing protein"
"chromosome","NC_007880.1",738047,738844,"+",,,"FTL_RS03905","WP_010030839.1",265,"glutamate racemase"
"chromosome","NC_007880.1",738935,740212,"+",,,"FTL_RS03910","WP_010030840.1",425,"MFS transporter"
"chromosome","NC_007880.1",741285,742595,"+",,,"FTL_RS03920","WP_076010763.1",436,"circularly permuted type 2 ATP-grasp protein"
"chromosome","NC_007880.1",742742,743668,"+",,,"FTL_RS03925","WP_003015270.1",308,"alpha-E domain-containing protein"
"chromosome","NC_007880.1",743685,745436,"+",,,"FTL_RS03930","WP_003015272.1",583,"class II glutamine amidotransferase"
"chromosome","NC_007880.1",746799,748184,"+",,,"FTL_RS03940","WP_003015274.1",461,"exodeoxyribonuclease VII large subunit"
"chromosome","NC_007880.1",748168,748368,"+",,,"FTL_RS03945","WP_003015278.1",66,"hypothetical protein"
"chromosome","NC_007880.1",749981,750592,"-",,,"FTL_RS03955","WP_003015279.1",203,"hypothetical protein"
"chromosome","NC_007880.1",750859,751614,"-",,"ttcA","FTL_RS03960","WP_003015280.1",251,"tRNA 2-thiocytidine(32) synthetase TtcA"
"chromosome","NC_007880.1",751615,752088,"-",,"smpB","FTL_RS03965","WP_003015283.1",157,"SsrA-binding protein SmpB"
"chromosome","NC_007880.1",752163,752594,"+",,,"FTL_RS03970","WP_003015285.1",143,"type II toxin-antitoxin system RatA family toxin"
"chromosome","NC_007880.1",752594,752899,"+",,,"FTL_RS03975","WP_003015286.1",101,"RnfH family protein"
"chromosome","NC_007880.1",752941,754146,"+",,"mnmC","FTL_RS03980","WP_003015288.1",401,"FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC"
"chromosome","NC_007880.1",754223,755143,"+",,,"FTL_RS03985","WP_010030850.1",306,"VacJ family lipoprotein"
"chromosome","NC_007880.1",755198,757003,"+",,"ggt","FTL_RS03990","WP_003015291.1",601,"gamma-glutamyltransferase"
"chromosome","NC_007880.1",757019,757774,"-",,,"FTL_RS03995","WP_011457417.1",251,"class I SAM-dependent methyltransferase"
"chromosome","NC_007880.1",757946,759763,"-",,"typA","FTL_RS04000","WP_003015293.1",605,"translational GTPase TypA"
"chromosome","NC_007880.1",760489,761736,"+",,,"FTL_RS04010","WP_003015295.1",415,"hypothetical protein"
"chromosome","NC_007880.1",764213,764983,"+",,,"FTL_RS04020","WP_003015299.1",256,"hypothetical protein"
"chromosome","NC_007880.1",765053,765262,"+",,,"FTL_RS04025","WP_003015301.1",69,"hypothetical protein"
"chromosome","NC_007880.1",765563,765922,"+",,,"FTL_RS10320","WP_076010765.1",119,"restriction endonuclease subunit S"
"chromosome","NC_007880.1",765922,766599,"+",,,"FTL_RS04035","WP_003015303.1",225,"restriction endonuclease subunit S"
"chromosome","NC_007880.1",766774,767205,"+",,,"FTL_RS04040","WP_003015305.1",143,"cold shock domain-containing protein"
"chromosome","NC_007880.1",768494,769374,"-",,,"FTL_RS10325","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",769603,771351,"-",,,"FTL_RS04065","WP_003015307.1",582,"sel1 repeat family protein"
"chromosome","NC_007880.1",771418,772290,"-",,"ylqF","FTL_RS04070","WP_003015310.1",290,"ribosome biogenesis GTPase YlqF"
"chromosome","NC_007880.1",772353,773486,"+",,"nagA","FTL_RS04075","WP_003015313.1",377,"N-acetylglucosamine-6-phosphate deacetylase"
"chromosome","NC_007880.1",773490,774128,"+",,"tsaB","FTL_RS04080","WP_003015315.1",212,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB"
"chromosome","NC_007880.1",774132,774938,"+",,,"FTL_RS04085","WP_003015318.1",268,"class II glutamine amidotransferase"
"chromosome","NC_007880.1",774948,776141,"+",,,"FTL_RS04090","WP_003015321.1",397,"pyridoxal phosphate-dependent aminotransferase"
"chromosome","NC_007880.1",776255,777148,"+",,"era","FTL_RS04095","WP_003015323.1",297,"GTPase Era"
"chromosome","NC_007880.1",780918,781574,"-",,"adk","FTL_RS04115","WP_003015336.1",218,"adenylate kinase"
"chromosome","NC_007880.1",781701,782705,"+",,,"FTL_RS04120","WP_003015339.1",334,"hypothetical protein"
"chromosome","NC_007880.1",782707,783270,"+",,,"FTL_RS04125","WP_003015344.1",187,"type IV pili associated protein"
"chromosome","NC_007880.1",783264,783860,"+",,"pilO","FTL_RS04130","WP_003015347.1",198,"type 4a pilus biogenesis protein PilO"
"chromosome","NC_007880.1",783866,784456,"+",,,"FTL_RS04135","WP_003015349.1",196,"pilus assembly protein PilP"
"chromosome","NC_007880.1",784469,786241,"+",,,"FTL_RS04140","WP_010032057.1",590,"type IV pilus secretin PilQ family protein"
"chromosome","NC_007880.1",786367,786897,"+",,"aroK","FTL_RS04145","WP_003015352.1",176,"shikimate kinase AroK"
"chromosome","NC_007880.1",786894,787973,"+",,,"FTL_RS04150","WP_003015354.1",359,"3-dehydroquinate synthase"
"chromosome","NC_007880.1",788322,788705,"-",,,"FTL_RS04160","WP_003015357.1",127,"hypothetical protein"
"chromosome","NC_007880.1",788919,789206,"+",,,"FTL_RS04165","WP_003015359.1",95,"succinate dehydrogenase assembly factor 2"
"chromosome","NC_007880.1",789223,793287,"+",,"putA","FTL_RS04170","WP_011457419.1",1354,"bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA"
"chromosome","NC_007880.1",793447,794955,"+",,,"FTL_RS04175","WP_011457420.1",502,"APC family permease"
"chromosome","NC_007880.1",795031,796215,"+",,,"FTL_RS04180","WP_011457421.1",394,"MFS transporter"
"chromosome","NC_007880.1",796228,797403,"+",,"coaBC","FTL_RS04185","WP_003015364.1",391,"bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NC_007880.1",798476,798706,"-",,,"FTL_RS04200","WP_003015371.1",76,"ChaB family protein"
"chromosome","NC_007880.1",798718,798897,"-",,,"FTL_RS10855","WP_097001272.1",59,"hypothetical protein"
"chromosome","NC_007880.1",798932,799108,"-",,,"FTL_RS10860","WP_097001273.1",58,"SDR family oxidoreductase"
"chromosome","NC_007880.1",799089,799580,"-",,,"FTL_RS04205","WP_010032085.1",163,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome","NC_007880.1",799765,800001,"-",,,"FTL_RS04210","WP_027129532.1",78,"hypothetical protein"
"chromosome","NC_007880.1",800080,800385,"-",,,"FTL_RS04215","WP_076010789.1",101,"PRC-barrel domain-containing protein"
"chromosome","NC_007880.1",800704,800919,"-",,,"FTL_RS04220","WP_003015379.1",71,"PRC-barrel domain-containing protein"
"chromosome","NC_007880.1",800974,801171,"-",,,"FTL_RS04225","WP_003026392.1",65,"hypothetical protein"
"chromosome","NC_007880.1",804110,804259,"-",,,"FTL_RS10340","WP_012119063.1",49,"deoxyribodipyrimidine photo-lyase"
"chromosome","NC_007880.1",804244,805245,"-",,,"FTL_RS04240","WP_003015386.1",333,"ferrochelatase"
"chromosome","NC_007880.1",805388,805639,"+",,,"FTL_RS04245","WP_011457422.1",83,"hypothetical protein"
"chromosome","NC_007880.1",805656,805991,"+",,,"FTL_RS04250","WP_003015392.1",111,"hypothetical protein"
"chromosome","NC_007880.1",807237,808466,"-",,,"FTL_RS04260","WP_003015401.1",409,"type II secretion system F family protein"
"chromosome","NC_007880.1",808481,810262,"-",,"pilB","FTL_RS04265","WP_003015403.1",593,"type IV-A pilus assembly ATPase PilB"
"chromosome","NC_007880.1",810420,811172,"+",,,"FTL_RS04270","WP_003015404.1",250,"glycerophosphoryl diester phosphodiesterase"
"chromosome","NC_007880.1",811161,811904,"-",,,"FTL_RS04275","WP_003015406.1",247,"competence/damage-inducible protein A"
"chromosome","NC_007880.1",812028,814850,"+",,"cphA","FTL_RS04280","WP_003015408.1",940,"cyanophycin synthetase"
"chromosome","NC_007880.1",814876,816561,"+",,,"FTL_RS04285","WP_003015410.1",561,"Mur ligase"
"chromosome","NC_007880.1",816566,817045,"-",,"ispF","FTL_RS04290","WP_003015413.1",159,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"chromosome","NC_007880.1",817058,817807,"-",,,"FTL_RS04295","WP_003026367.1",249,"rhodanese"
"chromosome","NC_007880.1",819070,820542,"-",,,"FTL_RS04310","WP_011457426.1",490,"MetQ/NlpA family lipoprotein"
"chromosome","NC_007880.1",820520,821572,"-",,,"FTL_RS04315","WP_003015426.1",350,"ATP-binding cassette domain-containing protein"
"chromosome","NC_007880.1",821559,822173,"-",,"plsY","FTL_RS04320","WP_003015429.1",204,"glycerol-3-phosphate 1-O-acyltransferase PlsY"
"chromosome","NC_007880.1",822809,823150,"+",,,"FTL_RS04325","WP_003015432.1",113,"DUF3281 family protein"
"chromosome","NC_007880.1",823141,823572,"+",,,"FTL_RS04330","WP_003015435.1",143,"DUF3281 family protein"
"chromosome","NC_007880.1",824555,825658,"+",,"tgt","FTL_RS04340","WP_003015439.1",367,"tRNA guanosine(34) transglycosylase Tgt"
"chromosome","NC_007880.1",826646,827461,"+",,,"FTL_RS04350","WP_003015442.1",271,"EamA family transporter"
"chromosome","NC_007880.1",827533,828105,"+",,,"FTL_RS04355","WP_003015443.1",190,"cysteine hydrolase"
"chromosome","NC_007880.1",828200,828397,"+",,,"FTL_RS04360","WP_011648638.1",65,"hypothetical protein"
"chromosome","NC_007880.1",828660,829016,"+",,"yajC","FTL_RS04365","WP_011457427.1",118,"preprotein translocase subunit YajC"
"chromosome","NC_007880.1",829073,831010,"+",,"secD","FTL_RS04370","WP_003015448.1",645,"protein translocase subunit SecD"
"chromosome","NC_007880.1",831029,831973,"+",,"secF","FTL_RS04375","WP_003015450.1",314,"protein translocase subunit SecF"
"chromosome","NC_007880.1",832005,832535,"+",,,"FTL_RS04380","WP_003015455.1",176,"hypothetical protein"
"chromosome","NC_007880.1",832559,833437,"+",,"rpoH","FTL_RS04385","WP_003015458.1",292,"RNA polymerase sigma factor RpoH"
"chromosome","NC_007880.1",833528,834805,"+",,"aroA","FTL_RS04390","WP_003015460.1",425,"3-phosphoshikimate 1-carboxyvinyltransferase"
"chromosome","NC_007880.1",834808,835398,"+",,,"FTL_RS04395","WP_003015463.1",196,"hypothetical protein"
"chromosome","NC_007880.1",835373,835831,"+",,"rnhA","FTL_RS04400","WP_003015471.1",152,"MULTISPECIES: ribonuclease HI"
"chromosome","NC_007880.1",835833,836870,"+",,"ansA","FTL_RS04405","WP_003015474.1",345,"asparaginase"
"chromosome","NC_007880.1",836941,837627,"+",,,"FTL_RS04410","WP_003015476.1",228,"carbonic anhydrase"
"chromosome","NC_007880.1",837914,838519,"-",,,"FTL_RS04415","WP_003018712.1",201,"hypothetical protein"
"chromosome","NC_007880.1",838583,839455,"-",,,"FTL_RS04420","WP_003015481.1",290,"hypothetical protein"
"chromosome","NC_007880.1",839464,839634,"-",,,"FTL_RS04425","WP_003015484.1",56,"rubredoxin"
"chromosome","NC_007880.1",839720,840337,"-",,,"FTL_RS04430","WP_003015487.1",205,"hypothetical protein"
"chromosome","NC_007880.1",841307,842701,"+",,,"FTL_RS04440","WP_003015493.1",464,"YdiU family protein"
"chromosome","NC_007880.1",842733,844007,"-",,,"FTL_RS04445","WP_003015496.1",424,"dicarboxylate/amino acid:cation symporter"
"chromosome","NC_007880.1",844209,845237,"+",,,"FTL_RS04450","WP_003015499.1",342,"SIS domain-containing protein"
"chromosome","NC_007880.1",845289,846665,"+",,,"FTL_RS04455","WP_003015502.1",458,"sugar porter family MFS transporter"
"chromosome","NC_007880.1",846921,847361,"+",,,"FTL_RS04465","WP_109235215.1",146,"IS1 family transposase"
"chromosome","NC_007880.1",847543,849000,"-",,,"FTL_RS04470","WP_011457429.1",485,"DUF3573 domain-containing protein"
"chromosome","NC_007880.1",850138,850377,"+",,,"FTL_RS04480","WP_010031263.1",79,"hypothetical protein"
"chromosome","NC_007880.1",850437,850616,"+",,,"FTL_RS04485","WP_003023359.1",59,"hypothetical protein"
"chromosome","NC_007880.1",851082,851582,"+",,,"FTL_RS04495","WP_010031268.1",166,"cation:proton antiporter"
"chromosome","NC_007880.1",852433,853638,"+",,"ispG","FTL_RS04505","WP_010031272.1",401,"flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase"
"chromosome","NC_007880.1",853653,854360,"+",,"pgeF","FTL_RS04510","WP_003015509.1",235,"MULTISPECIES: peptidoglycan editing factor PgeF"
"chromosome","NC_007880.1",854379,856172,"+",,,"FTL_RS04515","WP_003015512.1",597,"aminopeptidase P family protein"
"chromosome","NC_007880.1",856270,857334,"+",,,"FTL_RS04520","WP_003015515.1",354,"DNA/RNA non-specific endonuclease"
"chromosome","NC_007880.1",857325,858188,"-",,"blaFTU","FTL_RS04525","WP_003015518.1",287,"FTU family class A beta-lactamase"
"chromosome","NC_007880.1",858617,859567,"+",,,"FTL_RS04530","WP_011457431.1",316,"hypothetical protein"
"chromosome","NC_007880.1",860384,861874,"-",,"lnt","FTL_RS04540","WP_003015525.1",496,"apolipoprotein N-acyltransferase"
"chromosome","NC_007880.1",861874,862716,"-",,,"FTL_RS04545","WP_011457433.1",280,"CBS domain-containing protein"
"chromosome","NC_007880.1",862706,863194,"-",,"ybeY","FTL_RS04550","WP_010031277.1",162,"rRNA maturation RNase YbeY"
"chromosome","NC_007880.1",863187,864170,"-",,,"FTL_RS04555","WP_003015526.1",327,"PhoH family protein"
"chromosome","NC_007880.1",864174,865502,"-",,"miaB","FTL_RS04560","WP_003015528.1",442,"tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB"
"chromosome","NC_007880.1",865725,866399,"+",,,"FTL_RS04565","WP_003015529.1",224,"class I SAM-dependent methyltransferase"
"chromosome","NC_007880.1",867167,867760,"+",,,"FTL_RS04575","WP_003018771.1",197,"MULTISPECIES: thymidine kinase"
"chromosome","NC_007880.1",868423,869739,"+",,,"FTL_RS04585","WP_011457436.1",438,"trigger factor"
"chromosome","NC_007880.1",869765,870370,"+",,"clpP","FTL_RS04590","WP_003015534.1",201,"MULTISPECIES: ATP-dependent Clp endopeptidase proteolytic subunit ClpP"
"chromosome","NC_007880.1",870394,871647,"+",,"clpX","FTL_RS04595","WP_003015535.1",417,"ATP-dependent Clp protease ATP-binding subunit ClpX"
"chromosome","NC_007880.1",871672,873996,"+",,"lon","FTL_RS04600","WP_010031287.1",774,"endopeptidase La"
"chromosome","NC_007880.1",874083,874355,"+",,,"FTL_RS04605","WP_003015647.1",90,"HU family DNA-binding protein"
"chromosome","NC_007880.1",874468,875898,"+",,,"FTL_RS04610","WP_003015649.1",476,"SurA N-terminal domain-containing protein"
"chromosome","NC_007880.1",875899,876825,"+",,"miaA","FTL_RS04615","WP_003015652.1",308,"tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA"
"chromosome","NC_007880.1",876936,877265,"+",,"hfq","FTL_RS04620","WP_003015654.1",109,"RNA chaperone Hfq"
"chromosome","NC_007880.1",877317,878624,"+",,"hflX","FTL_RS04625","WP_010031291.1",435,"GTPase HflX"
"chromosome","NC_007880.1",879997,881064,"+",,"hflK","FTL_RS04635","WP_003015664.1",355,"FtsH protease activity modulator HflK"
"chromosome","NC_007880.1",881066,881992,"+",,"hflC","FTL_RS04640","WP_003015667.1",308,"protease modulator HflC"
"chromosome","NC_007880.1",881993,882478,"+",,,"FTL_RS04645","WP_003015669.1",161,"low molecular weight phosphotyrosine protein phosphatase"
"chromosome","NC_007880.1",882475,883068,"+",,,"FTL_RS04650","WP_003015672.1",197,"YihA family ribosome biogenesis GTP-binding protein"
"chromosome","NC_007880.1",884506,884856,"+",,,"FTL_RS04665","WP_003015675.1",116,"hypothetical protein"
"chromosome","NC_007880.1",884859,885008,"+",,,"FTL_RS04670","WP_076010758.1",49,"MULTISPECIES: homocitrate synthase"
"chromosome","NC_007880.1",888117,888434,"+",,,"FTL_RS04685","WP_003015556.1",105,"acetolactate synthase small subunit"
"chromosome","NC_007880.1",888462,889505,"+",,"ilvC","FTL_RS04690","WP_003015678.1",347,"ketol-acid reductoisomerase"
"chromosome","NC_007880.1",889628,893053,"-",,"mfd","FTL_RS04695","WP_003015680.1",1141,"transcription-repair coupling factor"
"chromosome","NC_007880.1",893098,893784,"-",,,"FTL_RS04700","WP_003015684.1",228,"Bax inhibitor-1/YccA family protein"
"chromosome","NC_007880.1",893900,895159,"-",,,"FTL_RS04705","WP_003015685.1",419,"hypothetical protein"
"chromosome","NC_007880.1",895159,895590,"-",,,"FTL_RS04710","WP_003015687.1",143,"DUF1841 family protein"
"chromosome","NC_007880.1",895587,896225,"-",,"nth","FTL_RS04715","WP_010030692.1",212,"endonuclease III"
"chromosome","NC_007880.1",896218,896847,"-",,,"FTL_RS04720","WP_003015689.1",209,"RnfABCDGE type electron transport complex subunit B"
"chromosome","NC_007880.1",896849,897493,"-",,"grxB","FTL_RS04725","WP_003015691.1",214,"glutaredoxin 2"
"chromosome","NC_007880.1",899125,899625,"-",,,"FTL_RS04735","WP_003015695.1",166,"ferritin"
"chromosome","NC_007880.1",899831,900814,"+",,"lipA","FTL_RS04740","WP_003015696.1",327,"lipoyl synthase"
"chromosome","NC_007880.1",900844,901503,"+",,"elbB","FTL_RS04745","WP_003015697.1",219,"isoprenoid biosynthesis glyoxalase ElbB"
"chromosome","NC_007880.1",901519,902265,"+",,,"FTL_RS04750","WP_003015700.1",248,"YebC/PmpR family DNA-binding transcriptional regulator"
